   3.6867019e-01   2.6362079e-01
   3.8275483e-01   2.4936612e-01
   3.4656561e-01   4.5464516e-01
   3.4255005e-01   2.5471398e-01
   3.6511109e-01   3.2585922e-01
   3.7472067e-01   4.4818520e-01
   3.8907339e-01   2.7896849e-01
   4.0278448e-01   3.4850374e-01
   3.6932141e-01   4.0543929e-01
   3.7001922e-01   3.8261350e-01
   3.7889824e-01   4.4787692e-01
   4.0144978e-01   3.1888691e-01
   3.7403952e-01   6.6820512e-01
   3.9322278e-01   3.3672474e-01
   3.9318501e-01   4.7580258e-01
   3.7888597e-01   5.3326624e-01
   3.8092509e-01   4.7920169e-01
   3.7136398e-01   3.7859170e-01
   3.3965368e-01   3.2079083e-01
   3.3835641e-01   3.9108490e-01
   4.2149354e-01   5.0616766e-01
   3.9398812e-01   3.7396744e-01
   3.9239968e-01   4.4438833e-01
   3.8061947e-01   3.4225018e-01
   3.6207678e-01   5.6623986e-01
   4.0165329e-01   2.6930276e-01
   3.8710760e-01   3.1234654e-01
   3.5882140e-01   3.4846497e-01
   4.0293766e-01   4.6901162e-01
   3.7797803e-01   4.8078140e-01
   3.8366315e-01   3.4510211e-01
   3.7581024e-01   3.2347944e-01
   3.4781518e-01   1.4521856e-01
   3.9044066e-01   3.1112723e-01
   4.0826095e-01   4.1101239e-01
   3.9116871e-01   3.5930232e-01
   4.0764364e-01   5.1356055e-01
   3.9080160e-01   4.5605326e-01
   3.3865196e-01   3.7541474e-01
   3.7355110e-01   2.9985833e-01
   3.8147039e-01   5.0780837e-01
   3.9915479e-01   1.7661880e-01
   4.0418251e-01   4.2584620e-01
   4.0355625e-01   3.6186069e-01
   3.6304449e-01   5.8697906e-01
   3.9871239e-01   2.9802145e-01
   3.8718683e-01   5.3062412e-01
   3.7815269e-01   3.4125709e-01
   3.8275493e-01   3.1402993e-01
   3.6922004e-01   2.4683506e-01
   3.7823874e-01   3.0471156e-01
   3.7369670e-01   3.0018728e-01
   3.9069545e-01   4.6176492e-01
   3.7689160e-01   4.8747612e-01
   3.8997366e-01   5.3553981e-01
   4.0047619e-01   4.6457546e-01
   3.8199101e-01   5.3650822e-01
   3.5603435e-01   3.7849218e-01
   3.7752736e-01   4.8162599e-01
   4.0120975e-01   4.2642279e-01
   3.7601342e-01   3.6631211e-01
   4.1115517e-01   5.5735814e-01
   3.9042987e-01   5.0510872e-01
   3.6749467e-01   2.3152805e-01
   3.7906897e-01   4.5150574e-01
   3.8381383e-01   4.5682957e-01
   3.9435157e-01   4.0558984e-01
   3.6907250e-01   3.4722413e-01
   3.8581924e-01   1.9263605e-01
   4.0905239e-01   3.7803397e-01
   3.8788754e-01   4.2447328e-01
   3.8475828e-01   3.4619863e-01
   3.6500903e-01   4.7021951e-01
   3.8862955e-01   3.2860942e-01
   3.8478255e-01   5.1715372e-01
   3.6560896e-01   3.9851746e-01
   3.9093846e-01   4.8273085e-01
   4.1902159e-01   2.8253330e-01
   3.7617315e-01   2.7704380e-01
   3.7000474e-01   3.2156902e-01
   3.9249900e-01   3.4232065e-01
   3.9318578e-01   3.4191270e-01
   3.6508307e-01   2.7618018e-01
   3.9087811e-01   3.9601027e-01
   3.5845781e-01   2.4426086e-01
   3.9209163e-01   5.1360304e-01
   3.8659257e-01   4.5106085e-01
   3.8100069e-01   4.7044688e-01
   3.6119277e-01   3.1579715e-01
   3.7504431e-01   2.7794289e-01
   3.9130529e-01   4.5547504e-01
   4.1434938e-01   4.7588817e-01
   4.0046622e-01   2.6246091e-01
   3.7489252e-01   5.2292134e-01
   3.7473292e-01   3.5379301e-01
   3.7108317e-01   3.7938376e-01
   3.9836191e-01   4.1604008e-01
   3.8471651e-01   4.2291779e-01
   4.0221706e-01   4.7165319e-01
   4.1514289e-01   4.5953852e-01
   3.9115723e-01   4.2623361e-01
   4.0108904e-01   3.0366877e-01
   3.8430914e-01   3.5344323e-01
   3.5227871e-01   4.2024169e-01
   3.7881319e-01   3.6491527e-01
   3.6046225e-01   2.3067070e-01
   3.8203186e-01   2.9168827e-01
   3.9354114e-01   3.9783011e-01
   3.7817458e-01   2.9273391e-01
   4.1813396e-01   6.0128528e-01
   3.6509376e-01   3.1380616e-01
   4.1803938e-01   2.2733471e-01
   3.7418276e-01   2.5001268e-01
   3.7260801e-01   4.5648796e-01
   3.9534399e-01   2.6116673e-01
   3.8112514e-01   3.8528982e-01
   3.8657105e-01   5.1373647e-01
   3.7593932e-01   3.5596146e-01
   3.9625392e-01   2.7647914e-01
   4.3246240e-01   4.9632185e-01
   3.6159400e-01   4.5135685e-01
   3.8058342e-01   5.9998460e-01
   4.0749319e-01   1.8131879e-01
   3.8943201e-01   4.4729943e-01
   4.0713176e-01   3.2561981e-01
   3.9207068e-01   3.4497201e-01
   3.8759029e-01   3.9450129e-01
   3.6993339e-01   4.2549027e-01
   3.8426679e-01   6.4082792e-01
   3.9909421e-01   2.3698666e-01
   3.7658705e-01   2.5402125e-01
   4.1342444e-01   4.5298436e-01
   3.9345687e-01   4.4570860e-01
   3.4750190e-01   2.7107894e-01
   3.9574265e-01   2.0868363e-01
   4.3608257e-01   3.0311872e-01
   4.0497185e-01   3.2365828e-01
   4.0787890e-01   4.0634925e-01
   3.3383213e-01   4.4074534e-01
   3.9483268e-01   3.5536878e-01
   4.0555568e-01   4.7386363e-01
   3.9863687e-01   2.7957610e-01
   4.0222315e-01   3.0327814e-01
   3.5364860e-01   4.2171672e-01
   3.7605956e-01   3.1110350e-01
   3.6668630e-01   3.7461848e-01
   3.6989966e-01   4.2683196e-01
   3.6509114e-01   5.8954439e-01
   3.8331881e-01   5.6062678e-01
   3.8186753e-01   1.8278613e-01
   3.8981622e-01   2.5482849e-01
   3.8923767e-01   4.1671136e-01
   3.6984306e-01   4.0481813e-01
   3.9680056e-01   2.7660470e-01
   3.6587393e-01   3.8645321e-01
   4.1740824e-01   3.8501043e-01
   3.9145012e-01   3.7774352e-01
   3.5447632e-01   2.9817300e-01
   3.8886254e-01   3.0728478e-01
   3.7072402e-01   3.9344182e-01
   3.9017489e-01   3.9297571e-01
   3.9270945e-01   3.8698733e-01
   4.2246745e-01   3.8724242e-01
   3.8173201e-01   2.7935067e-01
   3.8817356e-01   4.0677573e-01
   3.6764820e-01   1.7749577e-01
   4.0913557e-01   4.6727281e-01
   3.7673541e-01   3.7962510e-01
   3.8790570e-01   3.3391718e-01
   3.9876048e-01   6.0775065e-01
   4.0197835e-01   2.8144903e-01
   3.6192681e-01   5.2133781e-01
   3.8075026e-01   3.6035514e-01
   3.8203508e-01   1.8415013e-01
   4.2571622e-01   2.6436417e-01
   3.8710024e-01   3.2186889e-01
   3.7986924e-01   4.0435159e-01
   4.0384581e-01   3.4863907e-01
   3.6367835e-01   4.7245473e-01
   3.5748136e-01   4.5058727e-01
   3.9322800e-01   3.8659854e-01
   3.4836256e-01   4.2212517e-01
   3.6551541e-01   3.0871691e-01
   3.9348250e-01   3.7794027e-01
   4.0011275e-01   4.3688000e-01
   3.6682326e-01   3.5997319e-01
   3.7842701e-01   2.6220395e-01
   4.1270789e-01   3.8139631e-01
   4.0258417e-01   3.4178228e-01
   3.9807820e-01   3.2298511e-01
   3.7929924e-01   2.2497020e-01
   4.0718417e-01   2.9969316e-01
   3.9920653e-01   4.0723352e-01
   3.9699610e-01   6.3263787e-01
   3.5210412e-01   2.5543266e-01
   3.7976476e-01   3.2901586e-01
   3.5986347e-01   3.7957127e-01
   3.7248429e-01   3.7529828e-01
   3.7245690e-01   4.9756631e-01
   4.0010081e-01   4.1612578e-01
   3.8351104e-01   2.7458120e-01
   4.0098989e-01   5.9372462e-01
   3.8639962e-01   3.4289581e-01
   3.8466090e-01   3.7506304e-01
   3.3028717e-01   3.4044240e-01
   3.6648314e-01   3.1997439e-01
   4.2644340e-01   3.8584608e-01
   3.8077712e-01   3.1304929e-01
   3.6673089e-01   4.5050605e-01
   3.7156101e-01   2.4970697e-01
   3.3945998e-01   1.9957062e-01
   3.9345380e-01   4.3417045e-01
   3.6289826e-01   7.0003676e-01
   3.7899336e-01   3.4476883e-01
   4.0610274e-01   3.2223621e-01
   4.1394902e-01   4.0707107e-01
   3.4304678e-01   4.3817135e-01
   4.1702263e-01   2.6431886e-01
   4.0318747e-01   3.8221427e-01
   3.5599294e-01   3.1183493e-01
   3.2211837e-01   3.1806193e-01
   3.8551847e-01   3.9501008e-01
   3.5233750e-01   5.5685955e-01
   3.9329008e-01   3.4089443e-01
   3.4893362e-01   3.1132125e-01
   3.6031905e-01   3.9742604e-01
   3.8358109e-01   3.3664872e-01
   3.6775818e-01   4.7026860e-01
   3.8003921e-01   4.8720843e-01
   3.8141879e-01   5.0454861e-02
   3.9333494e-01   4.6523852e-01
   4.4148897e-01   4.1340219e-01
   3.8742222e-01   5.5962423e-01
   3.9404887e-01   1.6506599e-02
   3.1527671e-01   3.5420713e-01
   4.1336013e-01   2.6629811e-01
   3.4849644e-01   3.3215126e-01
   3.7905933e-01   3.3379611e-01
   3.6614643e-01   4.8269361e-01
   3.6284237e-01   3.2953586e-01
   4.0853187e-01   4.4618777e-01
   3.9250418e-01   6.1463873e-01
   4.0163180e-01   5.6232722e-01
   3.6838882e-01   3.6915308e-01
   4.1763589e-01   4.3961605e-01
   3.4692244e-01   5.5336326e-01
   3.7257913e-01   2.6120254e-01
   3.7031679e-01   2.7397276e-01
   3.6513860e-01   3.1938287e-01
   3.6327866e-01   3.3860286e-01
   4.2285884e-01   3.6251585e-01
   3.9181956e-01   2.5895746e-01
   4.0394694e-01   3.2156469e-01
   3.8219996e-01   4.1430410e-01
   3.8370179e-01   4.0901208e-01
   4.1449153e-01   2.6333545e-01
   3.7165815e-01   4.5578703e-01
   3.7993201e-01   4.8574110e-01
   3.7179050e-01   2.7487284e-01
   3.7111786e-01   4.8797343e-01
   3.8021317e-01   3.6831333e-01
   3.7229864e-01   3.8994693e-01
   3.4853786e-01   2.9617413e-01
   4.0647391e-01   3.1215675e-01
   3.8707663e-01   5.2297604e-01
   3.6591548e-01   5.3287712e-01
   4.0981745e-01   1.5585105e-01
   3.9031939e-01   2.6216300e-01
   3.5031045e-01   3.6611378e-01
   3.7411085e-01   4.7186837e-01
   3.8799455e-01   5.0512187e-01
   4.0245647e-01   4.3307697e-01
   3.6962094e-01   3.4805141e-01
   3.8930777e-01   5.8893695e-01
   3.5055623e-01   4.6080194e-01
   3.7819037e-01   4.3599222e-01
   3.9163208e-01   3.4657925e-01
   3.7851359e-01   4.0889975e-01
   3.8076698e-01   2.5481032e-01
   3.5184187e-01   2.8772390e-01
   4.2951903e-01   4.9597149e-01
   4.1637436e-01   3.1890561e-01
   3.5927980e-01   5.5985266e-01
   3.8260927e-01   4.2072192e-01
   3.7746564e-01   4.4984051e-01
   3.9104011e-01   3.0959218e-01
   3.9019914e-01   4.5840677e-01
   3.9246438e-01   4.5143539e-01
   3.6540983e-01   4.6333006e-01
   3.5145580e-01   5.0359337e-01
   3.9127466e-01   2.8802973e-01
   3.8967139e-01   2.9528177e-01
   3.8038846e-01   3.8042527e-01
   4.1534742e-01   4.8976618e-01
   3.9811641e-01   3.3307644e-01
   3.5445815e-01   3.7158315e-01
   4.0568208e-01   4.6730785e-01
   4.0092346e-01   2.5563648e-01
   4.1448371e-01   5.2983407e-01
   3.7814455e-01   3.8519387e-01
   3.9064096e-01   2.0784551e-01
   3.6901719e-01   3.3933007e-01
   4.0749382e-01   3.7960168e-01
   3.9002899e-01   3.8251873e-01
   3.6591157e-01   3.1927906e-01
   3.7508000e-01   4.4303050e-01
   3.8738913e-01   4.2718645e-01
   3.9695296e-01   3.4259820e-01
   3.6996079e-01   4.3720744e-01
   3.9338535e-01   5.6241138e-01
   3.7809506e-01   3.2695545e-01
   4.0108214e-01   4.3575353e-01
   3.9834457e-01   4.5094486e-01
   3.9624188e-01   4.3373212e-01
   3.8699884e-01   4.7652301e-01
   3.7436620e-01   2.6642878e-01
   3.5749578e-01   3.2911146e-01
   3.6659012e-01   2.3138202e-01
   3.5594764e-01   6.1735483e-01
   4.0898631e-01   4.0735115e-01
   3.6087900e-01   5.2646335e-01
   3.7912030e-01   3.3012588e-01
   4.1181209e-01   4.0451414e-01
   3.9801490e-01   2.0667427e-01
   3.5456245e-01   3.0952040e-01
   3.5210987e-01   3.2263991e-01
   3.5679807e-01   4.4197753e-01
   3.8430491e-01   3.8146789e-01
   3.8228987e-01   4.1355739e-01
   3.6178214e-01   3.4443162e-01
   3.6070964e-01   3.5884732e-01
   4.0184171e-01   3.7930830e-01
   3.7100693e-01   4.4109368e-01
   3.7251599e-01   4.3191445e-01
   3.9631109e-01   4.1370943e-01
   3.8144453e-01   3.6245906e-01
   3.4415016e-01   3.7333643e-01
   3.6032433e-01   2.4335146e-01
   4.1376167e-01   3.0770150e-01
   3.8160894e-01   1.9980381e-01
   4.0796039e-01   3.5642766e-01
   3.9616207e-01   2.9794922e-01
   3.3463546e-01   3.0344032e-01
   3.6634681e-01   2.5401574e-01
   3.9696422e-01   6.1452372e-01
   3.6006306e-01   3.2592586e-01
   4.0351713e-01   2.5601220e-01
   4.0499925e-01   4.7125459e-01
   3.9327022e-01   3.5493831e-01
   3.6327639e-01   4.4090695e-01
   4.2336499e-01   3.5419926e-01
   3.7015557e-01   3.5054212e-01
   3.9766600e-01   3.1699618e-01
   3.5228320e-01   2.7645102e-01
   3.3205486e-01   2.9490220e-01
   4.1012985e-01   2.7357929e-01
   3.9437065e-01   2.2677636e-01
   3.8952821e-01   5.4709805e-01
   4.2313776e-01   5.2446952e-01
   3.7819026e-01   2.5826272e-01
   3.4355990e-01   4.7959172e-01
   3.8228330e-01   3.9222123e-01
   3.8195723e-01   4.3631387e-01
   3.6363914e-01   4.2045930e-01
   3.9084340e-01   3.7087496e-01
   3.9171776e-01   4.9033103e-01
   3.3566682e-01   3.3360317e-01
   4.0343660e-01   3.4023921e-01
   3.8696790e-01   2.6094715e-01
   3.8333092e-01   4.7105654e-01
   3.7509050e-01   5.3440830e-01
   4.0703175e-01   5.1388228e-01
   3.8787317e-01   3.7909021e-01
   3.9306151e-01   5.1150214e-01
   3.5678202e-01   4.7380005e-01
   3.8852483e-01   4.3330585e-01
   3.4093571e-01   2.7712536e-01
   3.9904499e-01   2.1233385e-01
   4.2174031e-01   3.4797268e-01
   4.0586164e-01   4.1539072e-01
   4.3458964e-01   4.7012038e-01
   3.8433333e-01   3.6955772e-01
   4.1611114e-01   5.1011843e-01
   3.7704664e-01   5.0189485e-01
   3.9664336e-01   4.8321003e-01
   3.9429326e-01   3.5134162e-01
   3.6869113e-01   3.9349935e-01
   3.8973775e-01   2.5231127e-01
   3.7883583e-01   1.9248699e-01
   3.9418065e-01   4.8523694e-01
   4.0371641e-01   3.5377938e-01
   3.8045870e-01   2.4386626e-01
   3.6684081e-01   2.8260880e-01
   3.8421073e-01   4.0499189e-01
   4.0598988e-01   3.6299850e-01
   3.7727918e-01   3.8702893e-01
   3.7034737e-01   2.3154865e-01
   3.9567225e-01   3.1591199e-01
   3.6171239e-01   3.4066269e-01
   3.7738123e-01   4.4560243e-01
   3.4785771e-01   3.3972267e-01
   3.8025332e-01   4.8463256e-01
   3.7432279e-01   3.8098512e-01
   3.7364664e-01   3.5892747e-01
   3.7078439e-01   3.8210430e-01
   4.3035920e-01   4.2663205e-01
   3.7737646e-01   5.6347658e-01
   4.0395461e-01   2.9018338e-01
   3.7375931e-01   3.5918801e-01
   3.7795217e-01   2.8941723e-01
   3.6732997e-01   4.1670964e-01
   3.9782298e-01   3.4955009e-01
   3.9537102e-01   4.4344421e-01
   4.1131912e-01   2.1902385e-01
   3.9029661e-01   3.6401298e-01
   3.7962664e-01   4.1473755e-01
   3.6624133e-01   2.6478387e-01
   3.7441325e-01   3.3316771e-01
   4.0883567e-01   5.4727011e-01
   4.1255252e-01   4.4496904e-01
   3.9476678e-01   3.8673407e-01
   3.8892382e-01   3.8520744e-01
   3.9777359e-01   3.6706506e-01
   3.9055250e-01   2.2796366e-01
   3.6088630e-01   2.1269149e-01
   3.8242314e-01   4.0256187e-01
   3.8711480e-01   3.4711181e-01
   4.0352006e-01   3.8049494e-01
   3.6791324e-01   3.9918650e-01
   3.7963721e-01   3.5621278e-01
   4.0469122e-01   2.7910791e-01
   3.8705076e-01   2.9594893e-01
   3.6294791e-01   2.9013274e-01
   3.5620810e-01   2.5937335e-01
   3.7947281e-01   4.1191170e-01
   3.9090687e-01   2.8958934e-01
   4.0662817e-01   3.3770649e-01
   3.4663068e-01   3.0335983e-01
   3.8476748e-01   1.8389328e-01
   3.7510276e-01   2.3162815e-01
   3.9346499e-01   4.0610929e-01
   3.4467023e-01   5.3582836e-01
   3.9042345e-01   4.1453187e-01
   3.7495983e-01   4.5448152e-01
   3.9241747e-01   4.2840801e-01
   3.4279354e-01   3.6675671e-01
   3.7610409e-01   4.8576022e-01
   3.9996674e-01   3.0933133e-01
   3.6347974e-01   2.8324918e-01
   3.7945364e-01   4.2282634e-01
   4.2758833e-01   4.0123276e-01
   3.7344098e-01   4.2935295e-01
   3.7667562e-01   3.0427182e-01
   3.6998201e-01   2.1291742e-01
